dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
analcatdata_authorship,naive_bayes,0.1,0.7,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.75,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.8,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,0.9,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.1,1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.6,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.7,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.75,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.8,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,0.9,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.2,1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.3,0.6,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.3,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.3,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.3,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.3,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.3,1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.4,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.6,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.7,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.75,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.8,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,0.9,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.4,1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.5,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.5,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.5,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.5,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.5,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.5,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.5,0.6,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.5,0.7,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.5,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.5,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.5,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.5,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.6,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.6,0.6,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.6,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.6,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.6,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.6,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.6,1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.7,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.7,0.6,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.7,0.7,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.7,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.7,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.7,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.7,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.8,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.4,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.5,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.8,0.6,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.8,0.7,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.8,0.75,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.8,0.8,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.8,0.9,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.8,1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,naive_bayes,0.9,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.9,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,0.9,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.9,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.9,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.9,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,0.9,0.6,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.9,0.7,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.9,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.9,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.9,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,0.9,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,naive_bayes,1,0.1,1,1,0,0,0
analcatdata_authorship,naive_bayes,1,0.2,1,1,0,0,0
analcatdata_authorship,naive_bayes,1,0.25,1,1,0,0,0
analcatdata_authorship,naive_bayes,1,0.3,1,1,0,0,0
analcatdata_authorship,naive_bayes,1,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.75,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.8,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,0.9,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,naive_bayes,1,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.1,0.1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.2,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.25,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.3,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.4,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.5,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.6,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.7,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.75,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.8,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,0.9,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.1,1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.2,0.1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.2,0.2,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.2,0.25,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.2,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rbfDDA,0.2,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rbfDDA,0.2,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rbfDDA,0.2,0.6,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.2,0.7,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.2,0.75,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.2,0.8,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.2,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.2,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.3,0.1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,rbfDDA,0.3,0.2,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.3,0.25,0.995,0.99,0.01,0.003,0.006
analcatdata_authorship,rbfDDA,0.3,0.3,0.995,0.99,0.01,0.003,0.006
analcatdata_authorship,rbfDDA,0.3,0.4,0.995,0.99,0.01,0.003,0.006
analcatdata_authorship,rbfDDA,0.3,0.5,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.3,0.6,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.3,0.7,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.3,0.75,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.3,0.8,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.3,0.9,0.993,0.985,0.015,0.003,0.006
analcatdata_authorship,rbfDDA,0.3,1,0.993,0.985,0.015,0.003,0.006
analcatdata_authorship,rbfDDA,0.4,0.1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.4,0.2,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.4,0.25,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.4,0.3,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,rbfDDA,0.4,0.4,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,rbfDDA,0.4,0.5,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.4,0.6,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.4,0.7,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.4,0.75,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.4,0.8,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.4,0.9,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.4,1,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.5,0.1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.5,0.2,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.5,0.25,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.5,0.3,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.5,0.4,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.5,0.5,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.5,0.6,0.994,0.987,0.013,0.006,0.013
analcatdata_authorship,rbfDDA,0.5,0.7,0.992,0.982,0.018,0.008,0.017
analcatdata_authorship,rbfDDA,0.5,0.75,0.99,0.98,0.02,0.01,0.022
analcatdata_authorship,rbfDDA,0.5,0.8,0.989,0.977,0.023,0.011,0.023
analcatdata_authorship,rbfDDA,0.5,0.9,0.989,0.977,0.023,0.011,0.023
analcatdata_authorship,rbfDDA,0.5,1,0.989,0.977,0.023,0.011,0.023
analcatdata_authorship,rbfDDA,0.6,0.1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.6,0.2,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rbfDDA,0.6,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rbfDDA,0.6,0.3,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.6,0.4,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.6,0.5,0.996,0.992,0.008,0.003,0.007
analcatdata_authorship,rbfDDA,0.6,0.6,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.6,0.7,0.993,0.985,0.015,0.005,0.011
analcatdata_authorship,rbfDDA,0.6,0.75,0.99,0.98,0.02,0.007,0.015
analcatdata_authorship,rbfDDA,0.6,0.8,0.99,0.98,0.02,0.007,0.015
analcatdata_authorship,rbfDDA,0.6,0.9,0.988,0.974,0.026,0.006,0.013
analcatdata_authorship,rbfDDA,0.6,1,0.987,0.972,0.028,0.008,0.017
analcatdata_authorship,rbfDDA,0.7,0.1,1,1,0,0,0
analcatdata_authorship,rbfDDA,0.7,0.2,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.7,0.25,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.7,0.3,0.996,0.992,0.008,0.005,0.012
analcatdata_authorship,rbfDDA,0.7,0.4,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.7,0.5,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.7,0.6,0.993,0.985,0.015,0.005,0.011
analcatdata_authorship,rbfDDA,0.7,0.7,0.99,0.979,0.021,0.009,0.02
analcatdata_authorship,rbfDDA,0.7,0.75,0.988,0.974,0.026,0.009,0.021
analcatdata_authorship,rbfDDA,0.7,0.8,0.988,0.974,0.026,0.009,0.021
analcatdata_authorship,rbfDDA,0.7,0.9,0.986,0.969,0.031,0.01,0.022
analcatdata_authorship,rbfDDA,0.7,1,0.985,0.966,0.034,0.009,0.02
analcatdata_authorship,rbfDDA,0.8,0.1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,rbfDDA,0.8,0.2,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,rbfDDA,0.8,0.25,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,rbfDDA,0.8,0.3,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,0.8,0.4,0.995,0.99,0.01,0.005,0.01
analcatdata_authorship,rbfDDA,0.8,0.5,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,0.8,0.6,0.99,0.979,0.021,0.005,0.012
analcatdata_authorship,rbfDDA,0.8,0.7,0.99,0.979,0.021,0.005,0.012
analcatdata_authorship,rbfDDA,0.8,0.75,0.989,0.977,0.023,0.005,0.011
analcatdata_authorship,rbfDDA,0.8,0.8,0.987,0.972,0.028,0.008,0.017
analcatdata_authorship,rbfDDA,0.8,0.9,0.985,0.966,0.034,0.005,0.012
analcatdata_authorship,rbfDDA,0.8,1,0.98,0.956,0.044,0.009,0.02
analcatdata_authorship,rbfDDA,0.9,0.1,0.999,0.998,0.002,0.003,0.006
analcatdata_authorship,rbfDDA,0.9,0.2,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.9,0.25,0.995,0.99,0.01,0.005,0.011
analcatdata_authorship,rbfDDA,0.9,0.3,0.993,0.985,0.015,0.006,0.014
analcatdata_authorship,rbfDDA,0.9,0.4,0.991,0.98,0.02,0.007,0.014
analcatdata_authorship,rbfDDA,0.9,0.5,0.991,0.98,0.02,0.007,0.014
analcatdata_authorship,rbfDDA,0.9,0.6,0.988,0.974,0.026,0.009,0.021
analcatdata_authorship,rbfDDA,0.9,0.7,0.985,0.966,0.034,0.012,0.027
analcatdata_authorship,rbfDDA,0.9,0.75,0.983,0.964,0.036,0.011,0.023
analcatdata_authorship,rbfDDA,0.9,0.8,0.983,0.964,0.036,0.011,0.023
analcatdata_authorship,rbfDDA,0.9,0.9,0.982,0.961,0.039,0.012,0.026
analcatdata_authorship,rbfDDA,0.9,1,0.979,0.953,0.047,0.012,0.027
analcatdata_authorship,rbfDDA,1,0.1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rbfDDA,1,0.2,0.995,0.99,0.01,0.003,0.006
analcatdata_authorship,rbfDDA,1,0.25,0.994,0.987,0.013,0.004,0.009
analcatdata_authorship,rbfDDA,1,0.3,0.989,0.977,0.023,0.006,0.014
analcatdata_authorship,rbfDDA,1,0.4,0.982,0.961,0.039,0.009,0.02
analcatdata_authorship,rbfDDA,1,0.5,0.98,0.956,0.044,0.01,0.021
analcatdata_authorship,rbfDDA,1,0.6,0.975,0.946,0.054,0.012,0.026
analcatdata_authorship,rbfDDA,1,0.7,0.973,0.941,0.059,0.013,0.028
analcatdata_authorship,rbfDDA,1,0.75,0.971,0.938,0.062,0.014,0.03
analcatdata_authorship,rbfDDA,1,0.8,0.97,0.936,0.064,0.015,0.033
analcatdata_authorship,rbfDDA,1,0.9,0.969,0.933,0.067,0.016,0.036
analcatdata_authorship,rbfDDA,1,1,0.967,0.928,0.072,0.014,0.03
analcatdata_authorship,rda,0.1,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.1,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.1,1,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.2,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.2,1,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.3,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.3,1,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.4,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.4,1,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.5,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.5,1,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.6,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.6,1,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.1,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.2,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.25,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.3,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.4,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.5,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.6,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.7,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.75,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.8,1,1,0,0,0
analcatdata_authorship,rda,0.7,0.9,1,1,0,0,0
analcatdata_authorship,rda,0.7,1,1,1,0,0,0
analcatdata_authorship,rda,0.8,0.1,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.2,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.75,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.8,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.8,0.9,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rda,0.8,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rda,0.9,0.1,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.2,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.75,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.8,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,0.9,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,0.9,1,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.1,1,1,0,0,0
analcatdata_authorship,rda,1,0.2,1,1,0,0,0
analcatdata_authorship,rda,1,0.25,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.3,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.4,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.5,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.6,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.7,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.75,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.8,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,0.9,0.999,0.997,0.003,0.003,0.006
analcatdata_authorship,rda,1,1,0.998,0.995,0.005,0.003,0.007
analcatdata_authorship,rf,0.1,0.1,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.2,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.25,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.3,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.4,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.5,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.6,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.7,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.75,1,1,0,0,0
analcatdata_authorship,rf,0.1,0.8,1,1,0,0,0
